time_ps,d_GaadmolNadmol_A
1.259000000000000057e+02,2.071764830771339660e+00
1.259100000000000108e+02,2.136331307662741708e+00
1.259200000000000017e+02,2.157542547160773427e+00
1.259300000000000068e+02,2.113457515534438169e+00
1.259400000000000119e+02,2.024204199788400604e+00
1.259500000000000028e+02,1.965135269069536950e+00
1.259600000000000080e+02,1.973087569401064556e+00
1.259700000000000131e+02,2.045907728555713234e+00
1.259800000000000040e+02,2.152131344458326101e+00
1.259900000000000091e+02,2.223422485860255815e+00
1.260000000000000000e+02,2.217662645622412665e+00
1.260100000000000051e+02,2.136902206062785581e+00
1.260200000000000102e+02,2.021113926433886210e+00
1.260300000000000011e+02,1.928997933286865418e+00
1.260400000000000063e+02,1.900500158479603741e+00
1.260500000000000114e+02,1.957906584486604595e+00
1.260600000000000023e+02,2.059826261952449222e+00
1.260700000000000074e+02,2.103663698241712954e+00
1.260800000000000125e+02,2.036132080342529793e+00
1.260900000000000034e+02,1.924333817220910126e+00
1.261000000000000085e+02,1.881632185869491547e+00
1.261099999999999994e+02,1.917745893620946385e+00
1.261200000000000045e+02,1.939084428100025015e+00
1.261300000000000097e+02,1.941947014853906417e+00
1.261400000000000006e+02,1.954249465907564209e+00
1.261500000000000057e+02,1.952131026160898175e+00
1.261600000000000108e+02,1.942467446960180810e+00
1.261700000000000017e+02,1.953977594165296594e+00
1.261800000000000068e+02,1.951117685789352185e+00
1.261900000000000119e+02,1.922823911438590327e+00
1.262000000000000028e+02,1.976123724011227489e+00
1.262100000000000080e+02,2.109666557373461870e+00
1.262200000000000131e+02,2.208433490621803497e+00
1.262300000000000040e+02,2.210780592008171563e+00
1.262400000000000091e+02,2.157219166797847087e+00
1.262500000000000000e+02,2.083591751999417596e+00
1.262600000000000051e+02,2.004035459217226922e+00
1.262700000000000102e+02,1.950391170124598395e+00
1.262800000000000011e+02,1.978242245150982459e+00
1.262900000000000063e+02,2.074554680913473170e+00
1.263000000000000114e+02,2.147813484662949524e+00
1.263100000000000023e+02,2.171795436614600394e+00
1.263200000000000074e+02,2.161801862544299624e+00
1.263300000000000125e+02,2.154441623460705113e+00
1.263400000000000034e+02,2.156918072992111579e+00
1.263500000000000085e+02,2.155340870604926184e+00
1.263599999999999994e+02,2.164500907669018481e+00
1.263700000000000045e+02,2.154671886227693012e+00
1.263800000000000097e+02,2.098587331635259901e+00
1.263900000000000006e+02,2.086289647963580851e+00
1.264000000000000057e+02,2.193677900367554390e+00
1.264100000000000108e+02,2.333486055374018875e+00
1.264200000000000017e+02,2.387988284895886881e+00
1.264300000000000068e+02,2.333709622785363091e+00
1.264400000000000119e+02,2.195291743688979391e+00
1.264500000000000028e+02,2.035046204115277924e+00
1.264600000000000080e+02,1.906886033917339685e+00
1.264700000000000131e+02,1.893491926364883726e+00
1.264800000000000040e+02,1.996731878351473366e+00
1.264900000000000091e+02,2.117725978384361607e+00
1.265000000000000000e+02,2.153597714833482613e+00
1.265100000000000051e+02,2.062463049043303354e+00
1.265200000000000102e+02,1.908192860039047867e+00
1.265300000000000011e+02,1.853221822902213045e+00
1.265400000000000063e+02,1.937289864181661381e+00
1.265500000000000114e+02,2.020811009730747010e+00
1.265600000000000023e+02,2.037399096775346585e+00
1.265700000000000074e+02,2.054368122984777667e+00
1.265800000000000125e+02,2.098222808193638933e+00
1.265900000000000034e+02,2.093128333251689899e+00
1.266000000000000085e+02,2.040877261419951072e+00
1.266099999999999994e+02,2.005840819114268037e+00
1.266200000000000045e+02,2.028916442138759546e+00
1.266300000000000097e+02,2.076397975168537524e+00
1.266400000000000006e+02,2.060109278974298075e+00
1.266500000000000057e+02,2.000913210776769091e+00
1.266600000000000108e+02,1.953951200353785778e+00
1.266700000000000017e+02,1.940311404971893472e+00
1.266800000000000068e+02,1.946762883488639240e+00
1.266900000000000119e+02,1.979649471987654508e+00
1.267000000000000028e+02,2.001250428402453707e+00
1.267100000000000080e+02,1.977078603511757127e+00
1.267200000000000131e+02,1.953227194230358510e+00
1.267300000000000040e+02,1.989066805872794719e+00
1.267400000000000091e+02,2.048591528222256652e+00
1.267500000000000000e+02,2.050578383316521869e+00
1.267600000000000051e+02,1.975164287588250245e+00
1.267700000000000102e+02,1.870724883354043966e+00
1.267800000000000011e+02,1.843777907240728764e+00
1.267900000000000063e+02,1.930999431681945877e+00
1.268000000000000114e+02,2.043344257754919457e+00
1.268100000000000023e+02,2.096427425264227651e+00
1.268200000000000074e+02,2.038199276444774277e+00
1.268300000000000125e+02,1.888398376137831791e+00
1.268400000000000034e+02,1.803059067945363081e+00
1.268500000000000085e+02,1.893785512459106313e+00
1.268599999999999994e+02,1.983414621429417046e+00
1.268700000000000045e+02,1.949903310628503972e+00
1.268800000000000097e+02,1.848978434163037976e+00
1.268900000000000006e+02,1.801423837413061779e+00
1.269000000000000057e+02,1.869658065262201907e+00
1.269100000000000108e+02,1.943606489698981976e+00
1.269200000000000017e+02,1.962600359650430670e+00
1.269300000000000068e+02,1.934248532014435584e+00
1.269400000000000119e+02,1.863287195039991850e+00
1.269500000000000028e+02,1.808658846355498229e+00
1.269600000000000080e+02,1.882212686839614513e+00
1.269700000000000131e+02,2.009932722754669498e+00
1.269800000000000040e+02,2.006801113837641370e+00
1.269900000000000091e+02,1.863594401928702959e+00
1.270000000000000000e+02,1.792410338650165080e+00
1.270100000000000051e+02,1.905308663392889956e+00
1.270200000000000102e+02,2.051397020593526577e+00
1.270300000000000011e+02,2.073353431159290050e+00
1.270400000000000063e+02,1.969493692221429892e+00
1.270500000000000114e+02,1.873289267304972805e+00
1.270600000000000023e+02,1.872475951808193706e+00
1.270700000000000074e+02,1.943950425113768921e+00
1.270800000000000125e+02,2.051546093852146146e+00
1.270900000000000034e+02,2.097047425596282988e+00
1.271000000000000085e+02,1.987921373319378127e+00
1.271099999999999994e+02,1.873246620874037927e+00
1.271200000000000045e+02,1.937385249479566030e+00
1.271300000000000097e+02,2.056157674137856883e+00
1.271400000000000006e+02,2.073979982966084989e+00
1.271500000000000057e+02,2.041723968185709115e+00
1.271600000000000108e+02,2.001272539090066083e+00
1.271700000000000017e+02,1.910095492294560326e+00
1.271800000000000068e+02,1.823828492699902659e+00
1.271900000000000119e+02,1.889022933951835403e+00
1.272000000000000028e+02,2.036052878316278125e+00
1.272100000000000080e+02,2.098357098810638810e+00
1.272200000000000131e+02,2.046234850188267007e+00
1.272300000000000040e+02,1.925989038401049847e+00
1.272400000000000091e+02,1.824513874896269927e+00
1.272500000000000000e+02,1.823030217186759172e+00
1.272600000000000051e+02,1.931245777374023920e+00
1.272700000000000102e+02,2.041754096971522880e+00
1.272800000000000011e+02,2.039737240265274920e+00
1.272900000000000063e+02,1.888677455486776013e+00
1.273000000000000114e+02,1.767156477197194819e+00
1.273100000000000023e+02,1.858460192121424104e+00
1.273200000000000074e+02,2.003820588575734529e+00
1.273300000000000125e+02,2.020024605988748778e+00
1.273400000000000034e+02,1.893666462315896082e+00
1.273500000000000085e+02,1.737325107744661645e+00
1.273599999999999994e+02,1.760268079810572095e+00
1.273700000000000045e+02,1.897819807515982449e+00
1.273800000000000097e+02,1.952757372281564763e+00
1.273900000000000006e+02,1.910392336066075947e+00
1.274000000000000057e+02,1.837428033964867868e+00
1.274100000000000108e+02,1.811928457776410317e+00
1.274200000000000017e+02,1.843236211449851059e+00
1.274300000000000068e+02,1.870684496113655060e+00
1.274400000000000119e+02,1.903970755395155701e+00
1.274500000000000028e+02,1.919344911082945471e+00
1.274600000000000080e+02,1.892977718965545897e+00
1.274700000000000131e+02,1.889896148707647994e+00
1.274800000000000040e+02,1.905383451749280033e+00
1.274900000000000091e+02,1.897266724975695373e+00
1.275000000000000000e+02,1.937029663169874905e+00
1.275100000000000051e+02,2.003675760022064711e+00
1.275200000000000102e+02,1.981584868684659773e+00
1.275300000000000011e+02,1.869179608758880340e+00
1.275400000000000063e+02,1.843527876572524038e+00
1.275500000000000114e+02,1.937204341854519285e+00
1.275600000000000023e+02,2.002583836672013451e+00
1.275700000000000074e+02,2.016374184545120851e+00
1.275800000000000125e+02,1.984175077381025609e+00
1.275900000000000034e+02,1.909803278272398153e+00
1.276000000000000085e+02,1.811609962353927905e+00
1.276099999999999994e+02,1.834619336020417935e+00
1.276200000000000045e+02,2.013356299143297612e+00
1.276300000000000097e+02,2.196299656467668893e+00
1.276400000000000006e+02,2.286570369461652596e+00
1.276500000000000057e+02,2.296491565954466463e+00
1.276600000000000108e+02,2.279836281950964771e+00
1.276700000000000017e+02,2.219731464614582261e+00
1.276800000000000068e+02,2.117704120551310965e+00
1.276900000000000119e+02,2.061301491194337476e+00
1.277000000000000028e+02,2.075755265487721601e+00
1.277100000000000080e+02,2.154696454472415201e+00
1.277200000000000131e+02,2.268739556771777188e+00
1.277300000000000040e+02,2.345086656011031501e+00
1.277400000000000091e+02,2.313241089748320434e+00
1.277500000000000000e+02,2.282923464666303914e+00
1.277600000000000051e+02,2.271985285995708370e+00
1.277700000000000102e+02,2.237351121189742997e+00
1.277800000000000011e+02,2.219920683633764824e+00
1.277900000000000063e+02,2.194113002418972780e+00
1.278000000000000114e+02,2.056728906410370872e+00
1.278100000000000023e+02,1.948532810834859852e+00
1.278200000000000074e+02,1.992380923804733195e+00
1.278300000000000125e+02,2.110932517425651689e+00
1.278400000000000034e+02,2.160764863682533843e+00
1.278500000000000085e+02,2.061425895540268893e+00
1.278599999999999994e+02,1.873122969712346375e+00
1.278700000000000045e+02,1.789367718302752319e+00
1.278800000000000097e+02,1.898190027101870347e+00
1.278900000000000006e+02,2.047246364412451669e+00
1.279000000000000057e+02,2.115697392139054944e+00
1.279100000000000108e+02,2.035568926233891851e+00
1.279200000000000017e+02,1.820432611420977453e+00
1.279300000000000068e+02,1.697189384177264060e+00
1.279400000000000119e+02,1.888295679766280877e+00
1.279500000000000028e+02,2.081554709107834356e+00
1.279600000000000080e+02,2.092912940526910237e+00
1.279700000000000131e+02,1.906876946334240763e+00
1.279800000000000040e+02,1.717219526485766590e+00
1.279900000000000091e+02,1.834482032731855616e+00
1.280000000000000000e+02,2.019179595176219255e+00
1.280100000000000193e+02,1.984612740764303496e+00
1.280200000000000102e+02,1.814341789862372600e+00
1.280300000000000011e+02,1.765758313298849691e+00
1.280399999999999920e+02,1.914230726162339691e+00
1.280500000000000114e+02,2.001237760802298649e+00
1.280600000000000023e+02,1.979267242068387445e+00
1.280699999999999932e+02,1.929112273030266334e+00
1.280800000000000125e+02,1.931584375537605203e+00
1.280900000000000034e+02,1.945893290194763203e+00
1.280999999999999943e+02,1.992883303491701730e+00
1.281100000000000136e+02,2.012952212934027596e+00
1.281200000000000045e+02,1.919400753344907784e+00
1.281299999999999955e+02,1.832761966729176573e+00
1.281400000000000148e+02,1.896644721999615646e+00
1.281500000000000057e+02,1.972321220389823271e+00
1.281599999999999966e+02,1.977447004028426214e+00
1.281700000000000159e+02,1.919341705778571994e+00
1.281800000000000068e+02,1.845707269645975312e+00
1.281899999999999977e+02,1.858862916817967337e+00
1.282000000000000171e+02,1.936401821146891411e+00
1.282100000000000080e+02,1.977441366437952652e+00
1.282199999999999989e+02,1.964578210869957431e+00
1.282300000000000182e+02,1.941758250748274905e+00
1.282400000000000091e+02,1.942910654468959164e+00
1.282500000000000000e+02,2.013145671491261446e+00
1.282600000000000193e+02,2.062656055508285124e+00
1.282700000000000102e+02,1.956879748400499386e+00
1.282800000000000011e+02,1.857888366646660794e+00
1.282899999999999920e+02,1.971773356004437705e+00
1.283000000000000114e+02,2.171250462766559863e+00
1.283100000000000023e+02,2.287053316059773245e+00
1.283199999999999932e+02,2.307632548528686378e+00
1.283300000000000125e+02,2.243411906095045261e+00
1.283400000000000034e+02,2.100700396352606969e+00
1.283499999999999943e+02,1.964169921987657164e+00
1.283600000000000136e+02,1.897170056452767595e+00
1.283700000000000045e+02,1.871416515252817048e+00
1.283799999999999955e+02,1.900399196981781724e+00
1.283900000000000148e+02,2.031140625071538697e+00
1.284000000000000057e+02,2.160191207463820984e+00
1.284099999999999966e+02,2.176733465031720272e+00
1.284200000000000159e+02,2.075566617769711630e+00
1.284300000000000068e+02,1.925700684052690459e+00
1.284399999999999977e+02,1.824987480637607185e+00
1.284500000000000171e+02,1.841987638117042803e+00
1.284600000000000080e+02,1.922412546027516767e+00
1.284699999999999989e+02,1.975491315724015262e+00
1.284800000000000182e+02,1.951989036229712093e+00
1.284900000000000091e+02,1.879394319799865709e+00
1.285000000000000000e+02,1.855837220717377001e+00
1.285100000000000193e+02,1.903608179092798558e+00
1.285200000000000102e+02,1.904978984028170563e+00
1.285300000000000011e+02,1.818638275062965493e+00
1.285399999999999920e+02,1.780290746010043446e+00
1.285500000000000114e+02,1.867327778194283860e+00
1.285600000000000023e+02,1.960283483700507867e+00
1.285699999999999932e+02,1.935444773819185782e+00
1.285800000000000125e+02,1.823518075386421300e+00
1.285900000000000034e+02,1.817944835476588139e+00
1.285999999999999943e+02,1.958812431992660086e+00
1.286100000000000136e+02,2.060004324353713390e+00
1.286200000000000045e+02,2.064491662982681497e+00
1.286299999999999955e+02,1.977494178220507104e+00
1.286400000000000148e+02,1.838717679288747409e+00
1.286500000000000057e+02,1.807576197809929175e+00
1.286599999999999966e+02,1.941057278443889755e+00
1.286700000000000159e+02,2.029026509023723168e+00
1.286800000000000068e+02,1.950039241150033797e+00
1.286899999999999977e+02,1.798711476252931041e+00
1.287000000000000171e+02,1.797081431099882387e+00
1.287100000000000080e+02,1.930494932238880246e+00
1.287199999999999989e+02,1.981671030317595505e+00
1.287300000000000182e+02,1.903351815456090890e+00
1.287400000000000091e+02,1.825074964213798889e+00
1.287500000000000000e+02,1.857669125436496760e+00
1.287600000000000193e+02,1.951745401717395856e+00
1.287700000000000102e+02,2.024982660673665169e+00
1.287800000000000011e+02,2.013704031601714295e+00
1.287899999999999920e+02,1.868904755057356537e+00
1.288000000000000114e+02,1.760242082170517808e+00
1.288100000000000023e+02,1.894640884824614568e+00
1.288199999999999932e+02,2.056442662138674660e+00
1.288300000000000125e+02,2.036162964207187454e+00
1.288400000000000034e+02,1.872506548448896080e+00
1.288499999999999943e+02,1.765953407768449557e+00
1.288600000000000136e+02,1.844501105985301592e+00
1.288700000000000045e+02,1.922466207537859795e+00
1.288799999999999955e+02,1.910653351300543923e+00
1.288900000000000148e+02,1.850120136342772614e+00
1.289000000000000057e+02,1.829929905286265868e+00
1.289099999999999966e+02,1.857118207164261126e+00
1.289200000000000159e+02,1.899900712633162847e+00
1.289300000000000068e+02,1.929069473195820672e+00
1.289399999999999977e+02,1.922189870311723059e+00
1.289500000000000171e+02,1.879725040026066774e+00
1.289600000000000080e+02,1.855599722036248123e+00
1.289699999999999989e+02,1.898008338247227478e+00
1.289800000000000182e+02,1.950791346502489754e+00
1.289900000000000091e+02,1.916742968586294005e+00
1.290000000000000000e+02,1.815831849172439449e+00
1.290100000000000193e+02,1.830032431932560488e+00
1.290200000000000102e+02,1.949116167806321798e+00
1.290300000000000011e+02,1.986903264978946426e+00
1.290399999999999920e+02,1.907050939394120848e+00
1.290500000000000114e+02,1.846115357344984664e+00
1.290600000000000023e+02,1.898419277248575288e+00
1.290699999999999932e+02,1.954972910115124751e+00
1.290800000000000125e+02,1.970090185916369752e+00
1.290900000000000034e+02,1.994986984965315235e+00
1.290999999999999943e+02,1.989987742223554346e+00
1.291100000000000136e+02,1.888776271246809246e+00
1.291200000000000045e+02,1.844064671913650866e+00
1.291299999999999955e+02,1.938090622494210491e+00
1.291400000000000148e+02,2.013368339698426546e+00
1.291500000000000057e+02,1.972135978628248631e+00
1.291599999999999966e+02,1.878884527053218845e+00
1.291700000000000159e+02,1.830092502498165796e+00
1.291800000000000068e+02,1.899540933094098882e+00
1.291899999999999977e+02,1.987791864582406198e+00
1.292000000000000171e+02,1.998288928883908522e+00
1.292100000000000080e+02,1.963804034826285960e+00
1.292199999999999989e+02,1.912571993128624914e+00
1.292300000000000182e+02,1.824364277495039710e+00
1.292400000000000091e+02,1.823641334034738160e+00
1.292500000000000000e+02,1.978002406393885693e+00
1.292600000000000193e+02,2.142924057380475755e+00
1.292700000000000102e+02,2.123312255062828946e+00
1.292800000000000011e+02,1.951500576377060314e+00
1.292899999999999920e+02,1.846739508566380916e+00
1.293000000000000114e+02,1.895191071950266037e+00
1.293100000000000023e+02,1.969342019812708289e+00
1.293199999999999932e+02,2.028473239680523399e+00
1.293300000000000125e+02,2.128345510602072999e+00
1.293400000000000034e+02,2.124589511176217638e+00
1.293499999999999943e+02,2.003308771108437192e+00
1.293600000000000136e+02,1.948530273565180826e+00
1.293700000000000045e+02,2.000633552177909280e+00
1.293799999999999955e+02,2.087747008164543061e+00
1.293900000000000148e+02,2.154000829572728648e+00
1.294000000000000057e+02,2.230376237969729392e+00
1.294099999999999966e+02,2.200103942044556948e+00
1.294200000000000159e+02,2.029458717441672277e+00
1.294300000000000068e+02,1.925004563682902070e+00
1.294399999999999977e+02,1.993565467899161225e+00
1.294500000000000171e+02,2.169337198892785867e+00
1.294600000000000080e+02,2.310290777651159644e+00
1.294699999999999989e+02,2.381916989338630053e+00
1.294800000000000182e+02,2.383332611974249726e+00
1.294900000000000091e+02,2.285459598789704838e+00
1.295000000000000000e+02,2.082099040415704927e+00
1.295100000000000193e+02,1.874773631241915428e+00
1.295200000000000102e+02,1.859692314470326568e+00
1.295300000000000011e+02,1.956035750721341060e+00
1.295399999999999920e+02,2.008239689902577396e+00
1.295500000000000114e+02,2.013018568766816063e+00
1.295600000000000023e+02,1.987680784859581218e+00
1.295699999999999932e+02,1.920339544247319008e+00
1.295800000000000125e+02,1.871151678966726628e+00
1.295900000000000034e+02,1.928000770357729987e+00
1.295999999999999943e+02,2.033253058172789007e+00
1.296100000000000136e+02,2.040487251366447374e+00
1.296200000000000045e+02,1.932172126355206521e+00
1.296299999999999955e+02,1.847895730962383132e+00
1.296400000000000148e+02,1.884258984834356276e+00
1.296500000000000057e+02,1.964719197773564074e+00
1.296599999999999966e+02,1.994824891387713128e+00
1.296700000000000159e+02,1.915831107594039073e+00
1.296800000000000068e+02,1.780590991244198840e+00
1.296899999999999977e+02,1.768958339679315372e+00
1.297000000000000171e+02,1.899572530761854727e+00
1.297100000000000080e+02,1.982848739148803441e+00
1.297199999999999989e+02,1.939793150794434595e+00
1.297300000000000182e+02,1.820447106379363689e+00
1.297400000000000091e+02,1.814799429913949824e+00
1.297500000000000000e+02,1.927773519192542029e+00
1.297600000000000193e+02,1.959008230204508205e+00
1.297700000000000102e+02,1.867264575970957408e+00
1.297800000000000011e+02,1.800858703785501946e+00
1.297899999999999920e+02,1.889807290287821351e+00
1.298000000000000114e+02,2.002025216364919036e+00
1.298100000000000023e+02,2.023912230060632034e+00
1.298199999999999932e+02,1.939191629410564000e+00
1.298300000000000125e+02,1.844775148818954991e+00
1.298400000000000034e+02,1.875364634837715538e+00
1.298499999999999943e+02,1.967103714398404257e+00
1.298600000000000136e+02,1.993934082285570009e+00
1.298700000000000045e+02,1.977385142505120985e+00
1.298799999999999955e+02,1.972879655757035167e+00
1.298900000000000148e+02,1.965857725904904152e+00
1.299000000000000057e+02,1.956016030225722790e+00
1.299099999999999966e+02,1.989733567717044460e+00
1.299200000000000159e+02,2.036239086183152747e+00
1.299300000000000068e+02,2.017208469296120299e+00
1.299399999999999977e+02,1.986496814747006345e+00
1.299500000000000171e+02,2.033996428315448135e+00
1.299600000000000080e+02,2.076673397720499192e+00
1.299699999999999989e+02,2.027501200122948877e+00
1.299800000000000182e+02,1.978789596192581435e+00
1.299900000000000091e+02,2.013619884114179026e+00
1.300000000000000000e+02,2.054967188253865373e+00
1.300100000000000193e+02,2.026040804278136154e+00
1.300200000000000102e+02,1.990332183958245071e+00
1.300300000000000011e+02,1.981074054193835643e+00
1.300399999999999920e+02,1.952593008207291758e+00
1.300500000000000114e+02,1.899076504778045571e+00
1.300600000000000023e+02,1.908771289914011682e+00
1.300699999999999932e+02,1.940541687519234282e+00
1.300800000000000125e+02,1.897908992365019420e+00
1.300900000000000034e+02,1.813624881390856203e+00
1.300999999999999943e+02,1.831959235354324811e+00
1.301100000000000136e+02,1.945955919336304518e+00
1.301200000000000045e+02,2.017917234006390004e+00
1.301299999999999955e+02,1.989920297800894966e+00
1.301400000000000148e+02,1.901631081072246099e+00
1.301500000000000057e+02,1.858965785699134399e+00
1.301599999999999966e+02,1.899940870448341590e+00
1.301700000000000159e+02,1.917431272640560236e+00
1.301800000000000068e+02,1.906381851938377725e+00
1.301899999999999977e+02,1.948898885755748767e+00
1.302000000000000171e+02,2.033993283568065635e+00
1.302100000000000080e+02,2.040197920423409084e+00
1.302199999999999989e+02,1.956123429873483088e+00
1.302300000000000182e+02,1.925600498675673622e+00
1.302400000000000091e+02,1.948746763948564054e+00
1.302500000000000000e+02,1.943208760092440812e+00
1.302600000000000193e+02,1.952183494449228229e+00
1.302700000000000102e+02,1.963671738987960769e+00
1.302800000000000011e+02,1.926807691519835997e+00
1.302899999999999920e+02,1.856462802751512653e+00
1.303000000000000114e+02,1.871896648990002854e+00
1.303100000000000023e+02,1.974911694228377090e+00
1.303199999999999932e+02,2.067533388460752519e+00
1.303300000000000125e+02,2.042707880632959938e+00
1.303400000000000034e+02,1.907215787424170417e+00
1.303499999999999943e+02,1.856641290206592521e+00
1.303600000000000136e+02,1.959493895678166675e+00
1.303700000000000045e+02,2.036319426514415554e+00
1.303799999999999955e+02,2.042623201792243659e+00
1.303900000000000148e+02,2.041211474125108616e+00
1.304000000000000057e+02,2.011022922718684214e+00
1.304099999999999966e+02,1.908122617469852234e+00
1.304200000000000159e+02,1.885264487386319132e+00
1.304300000000000068e+02,2.029458014470858718e+00
1.304399999999999977e+02,2.210249082728008130e+00
1.304500000000000171e+02,2.263543205021719018e+00
1.304600000000000080e+02,2.163077038780635508e+00
1.304699999999999989e+02,2.020039184496182028e+00
1.304800000000000182e+02,1.909580734218901732e+00
1.304900000000000091e+02,1.839775980194327865e+00
1.305000000000000000e+02,1.902795714205809618e+00
1.305100000000000193e+02,2.034255857383726607e+00
1.305200000000000102e+02,2.076939201565612070e+00
1.305300000000000011e+02,1.955406294303053683e+00
1.305400000000000205e+02,1.795471537646864846e+00
1.305500000000000114e+02,1.791487338526287276e+00
1.305600000000000023e+02,1.929833594691521492e+00
1.305699999999999932e+02,1.981928865020134323e+00
1.305800000000000125e+02,1.946813664170251146e+00
1.305900000000000034e+02,1.904412954324770757e+00
1.305999999999999943e+02,1.868247026626832286e+00
1.306100000000000136e+02,1.817239785168704769e+00
1.306200000000000045e+02,1.863300689475533511e+00
1.306299999999999955e+02,1.997575674110995125e+00
1.306400000000000148e+02,2.055689021423230844e+00
1.306500000000000057e+02,1.915934437030662574e+00
1.306599999999999966e+02,1.734005450539300552e+00
1.306700000000000159e+02,1.812813131296218128e+00
1.306800000000000068e+02,2.017122112813203305e+00
1.306899999999999977e+02,2.072583692906029729e+00
1.307000000000000171e+02,1.932508556074201911e+00
1.307100000000000080e+02,1.753699829218215323e+00
1.307199999999999989e+02,1.796311458294469254e+00
1.307300000000000182e+02,1.962953058939514772e+00
1.307400000000000091e+02,1.995459980881602036e+00
1.307500000000000000e+02,1.915612791797965953e+00
1.307600000000000193e+02,1.831952350908723881e+00
1.307700000000000102e+02,1.837367651533028834e+00
1.307800000000000011e+02,1.859078675715473361e+00
1.307900000000000205e+02,1.923754616056839728e+00
1.308000000000000114e+02,2.007524891228001263e+00
1.308100000000000023e+02,2.042348341003560996e+00
1.308199999999999932e+02,1.936767373744198384e+00
1.308300000000000125e+02,1.847596749943016592e+00
1.308400000000000034e+02,1.908427525372656364e+00
1.308499999999999943e+02,1.988710811178941551e+00
1.308600000000000136e+02,1.946532070760715438e+00
1.308700000000000045e+02,1.929514906446695433e+00
1.308799999999999955e+02,1.983118982436505418e+00
1.308900000000000148e+02,1.995160886244515597e+00
1.309000000000000057e+02,1.911003182257947408e+00
1.309099999999999966e+02,1.888176264335509558e+00
1.309200000000000159e+02,1.971996895661856541e+00
1.309300000000000068e+02,2.004594602033038964e+00
1.309399999999999977e+02,1.905930989359268635e+00
1.309500000000000171e+02,1.845903655259396814e+00
1.309600000000000080e+02,1.920056243889746161e+00
1.309699999999999989e+02,2.041791655409532780e+00
1.309800000000000182e+02,2.052270318549678230e+00
1.309900000000000091e+02,2.003379682561446273e+00
1.310000000000000000e+02,1.925584787149088983e+00
1.310100000000000193e+02,1.834412847425573423e+00
1.310200000000000102e+02,1.792916983577321322e+00
1.310300000000000011e+02,1.957631041539748207e+00
1.310400000000000205e+02,2.136349703302341307e+00
1.310500000000000114e+02,2.170126314526414912e+00
1.310600000000000023e+02,2.012959178622358181e+00
1.310699999999999932e+02,1.766724630269244756e+00
1.310800000000000125e+02,1.776429163912820020e+00
1.310900000000000034e+02,1.986881367092661277e+00
1.310999999999999943e+02,2.109376327661804496e+00
1.311100000000000136e+02,2.029732135652387193e+00
1.311200000000000045e+02,1.839914435646397228e+00
1.311299999999999955e+02,1.824612229159938259e+00
1.311400000000000148e+02,1.967662090705616817e+00
1.311500000000000057e+02,2.027185781076810578e+00
1.311599999999999966e+02,2.020644624470121720e+00
1.311700000000000159e+02,1.995881543428867921e+00
1.311800000000000068e+02,1.945164899899235023e+00
1.311899999999999977e+02,1.908116109281612349e+00
1.312000000000000171e+02,1.970991407414045771e+00
1.312100000000000080e+02,1.978204009322597656e+00
1.312199999999999989e+02,1.867780498666800737e+00
1.312300000000000182e+02,1.911329321310171414e+00
1.312400000000000091e+02,2.113576582951278038e+00
1.312500000000000000e+02,2.219680766056236543e+00
1.312600000000000193e+02,2.214885836629056914e+00
1.312700000000000102e+02,2.176790256524500311e+00
1.312800000000000011e+02,2.086977907070413529e+00
1.312900000000000205e+02,1.992562185478786940e+00
1.313000000000000114e+02,1.971595564232178299e+00
1.313100000000000023e+02,2.006600458711199853e+00
1.313199999999999932e+02,1.999260784740199082e+00
1.313300000000000125e+02,1.985273173898242760e+00
1.313400000000000034e+02,2.026456161998083871e+00
1.313499999999999943e+02,2.068279007411717885e+00
1.313600000000000136e+02,2.096655947216901517e+00
1.313700000000000045e+02,2.112600249739643665e+00
1.313799999999999955e+02,2.035017905326633958e+00
1.313900000000000148e+02,1.889145726538850045e+00
1.314000000000000057e+02,1.866685525309498495e+00
1.314099999999999966e+02,1.971718651177189585e+00
1.314200000000000159e+02,2.051988124356474152e+00
1.314300000000000068e+02,2.057765299542199777e+00
1.314399999999999977e+02,2.001477895406292618e+00
1.314500000000000171e+02,1.948757912543268134e+00
1.314600000000000080e+02,1.951699831787665707e+00
1.314699999999999989e+02,1.971846608968354397e+00
1.314800000000000182e+02,1.952693821212122982e+00
1.314900000000000091e+02,1.922702663960291103e+00
1.315000000000000000e+02,1.956170255499249722e+00
1.315100000000000193e+02,2.063339224945815786e+00
1.315200000000000102e+02,2.168725817271514700e+00
1.315300000000000011e+02,2.143219509546327561e+00
1.315400000000000205e+02,1.991527035141628543e+00
1.315500000000000114e+02,1.850843119661955694e+00
1.315600000000000023e+02,1.861451493324497886e+00
1.315699999999999932e+02,1.986319391588372341e+00
1.315800000000000125e+02,2.077030018295354274e+00
1.315900000000000034e+02,2.067771057467436169e+00
1.315999999999999943e+02,1.996847331194850916e+00
1.316100000000000136e+02,1.954060972052816814e+00
1.316200000000000045e+02,1.984639747888768957e+00
1.316299999999999955e+02,2.038534239521132108e+00
1.316400000000000148e+02,2.034431279473456478e+00
1.316500000000000057e+02,1.957012386598510734e+00
1.316599999999999966e+02,1.893364644224666993e+00
1.316700000000000159e+02,1.920693358763964298e+00
1.316800000000000068e+02,2.000420701352592090e+00
1.316899999999999977e+02,2.069011550475250427e+00
1.317000000000000171e+02,2.084311955178495435e+00
1.317100000000000080e+02,2.046579633046317515e+00
